fecha;hora;datatime;recibidos;contestados;abandonados;tmo (segundos);hora numero;dia de semana;fin de semana;mes;temporada;feriados;Horario laboral tipico
16-06-2022;7:00:00;16-06-2022 7:00;19;19;0;267;7;3;0;6;3;0;0
16-06-2022;8:00:00;16-06-2022 8:00;74;73;1;391;8;3;0;6;3;0;1
16-06-2022;9:00:00;16-06-2022 9:00;146;141;5;424;9;3;0;6;3;0;1
16-06-2022;10:00:00;16-06-2022 10:00;194;191;3;430;10;3;0;6;3;0;1
16-06-2022;11:00:00;16-06-2022 11:00;210;201;9;402;11;3;0;6;3;0;1
16-06-2022;12:00:00;16-06-2022 12:00;221;218;3;405;12;3;0;6;3;0;1
16-06-2022;13:00:00;16-06-2022 13:00;185;180;5;435;13;3;0;6;3;0;1
16-06-2022;14:00:00;16-06-2022 14:00;180;177;3;424;14;3;0;6;3;0;1
16-06-2022;15:00:00;16-06-2022 15:00;197;196;1;381;15;3;0;6;3;0;1
16-06-2022;16:00:00;16-06-2022 16:00;182;177;5;405;16;3;0;6;3;0;1
16-06-2022;17:00:00;16-06-2022 17:00;219;218;1;374;17;3;0;6;3;0;1
16-06-2022;18:00:00;16-06-2022 18:00;199;197;2;343;18;3;0;6;3;0;1
16-06-2022;19:00:00;16-06-2022 19:00;138;138;0;334;19;3;0;6;3;0;0
16-06-2022;20:00:00;16-06-2022 20:00;113;110;3;344;20;3;0;6;3;0;0
16-06-2022;21:00:00;16-06-2022 21:00;118;118;0;303;21;3;0;6;3;0;0
16-06-2022;22:00:00;16-06-2022 22:00;40;38;2;304;22;3;0;6;3;0;0
16-06-2022;23:00:00;16-06-2022 23:00;21;21;0;347;23;3;0;6;3;0;0
17-06-2022;0:00:00;17-06-2022 0:00;9;9;0;395;0;4;0;6;3;0;0
17-06-2022;1:00:00;17-06-2022 1:00;5;5;0;250;1;4;0;6;3;0;0
17-06-2022;2:00:00;17-06-2022 2:00;2;2;0;282;2;4;0;6;3;0;0
17-06-2022;3:00:00;17-06-2022 3:00;4;4;0;177;3;4;0;6;3;0;0
17-06-2022;6:00:00;17-06-2022 6:00;9;9;0;217;6;4;0;6;3;0;0
17-06-2022;7:00:00;17-06-2022 7:00;15;15;0;259;7;4;0;6;3;0;0
17-06-2022;8:00:00;17-06-2022 8:00;66;66;0;355;8;4;0;6;3;0;1
17-06-2022;9:00:00;17-06-2022 9:00;144;142;2;387;9;4;0;6;3;0;1
17-06-2022;10:00:00;17-06-2022 10:00;176;174;2;412;10;4;0;6;3;0;1
17-06-2022;11:00:00;17-06-2022 11:00;192;185;7;430;11;4;0;6;3;0;1
17-06-2022;12:00:00;17-06-2022 12:00;192;188;4;431;12;4;0;6;3;0;1
17-06-2022;13:00:00;17-06-2022 13:00;198;193;5;477;13;4;0;6;3;0;1
17-06-2022;14:00:00;17-06-2022 14:00;190;190;0;407;14;4;0;6;3;0;1
17-06-2022;15:00:00;17-06-2022 15:00;193;187;6;436;15;4;0;6;3;0;1
17-06-2022;16:00:00;17-06-2022 16:00;151;149;2;415;16;4;0;6;3;0;1
17-06-2022;17:00:00;17-06-2022 17:00;156;155;1;368;17;4;0;6;3;0;1
17-06-2022;18:00:00;17-06-2022 18:00;119;118;1;368;18;4;0;6;3;0;1
17-06-2022;19:00:00;17-06-2022 19:00;132;130;2;301;19;4;0;6;3;0;0
17-06-2022;20:00:00;17-06-2022 20:00;112;111;1;330;20;4;0;6;3;0;0
17-06-2022;21:00:00;17-06-2022 21:00;125;123;2;320;21;4;0;6;3;0;0
17-06-2022;22:00:00;17-06-2022 22:00;78;75;3;284;22;4;0;6;3;0;0
17-06-2022;23:00:00;17-06-2022 23:00;20;20;0;310;23;4;0;6;3;0;0
18-06-2022;0:00:00;18-06-2022 0:00;11;11;0;309;0;5;1;6;3;0;0
18-06-2022;1:00:00;18-06-2022 1:00;2;2;0;126;1;5;1;6;3;0;0
18-06-2022;3:00:00;18-06-2022 3:00;2;2;0;280;3;5;1;6;3;0;0
18-06-2022;4:00:00;18-06-2022 4:00;2;2;0;433;4;5;1;6;3;0;0
18-06-2022;5:00:00;18-06-2022 5:00;1;1;0;235;5;5;1;6;3;0;0
18-06-2022;6:00:00;18-06-2022 6:00;2;2;0;1298;6;5;1;6;3;0;0
18-06-2022;7:00:00;18-06-2022 7:00;3;3;0;336;7;5;1;6;3;0;0
18-06-2022;8:00:00;18-06-2022 8:00;20;20;0;604;8;5;1;6;3;0;1
18-06-2022;9:00:00;18-06-2022 9:00;80;79;1;461;9;5;1;6;3;0;1
18-06-2022;10:00:00;18-06-2022 10:00;98;96;2;426;10;5;1;6;3;0;1
18-06-2022;11:00:00;18-06-2022 11:00;110;107;3;367;11;5;1;6;3;0;1
18-06-2022;12:00:00;18-06-2022 12:00;114;113;1;414;12;5;1;6;3;0;1
18-06-2022;13:00:00;18-06-2022 13:00;100;98;2;361;13;5;1;6;3;0;1
18-06-2022;14:00:00;18-06-2022 14:00;80;77;3;359;14;5;1;6;3;0;1
18-06-2022;15:00:00;18-06-2022 15:00;102;100;2;380;15;5;1;6;3;0;1
18-06-2022;16:00:00;18-06-2022 16:00;102;100;2;320;16;5;1;6;3;0;1
18-06-2022;17:00:00;18-06-2022 17:00;87;87;0;352;17;5;1;6;3;0;1
18-06-2022;18:00:00;18-06-2022 18:00;129;129;0;300;18;5;1;6;3;0;1
18-06-2022;19:00:00;18-06-2022 19:00;88;88;0;299;19;5;1;6;3;0;0
18-06-2022;20:00:00;18-06-2022 20:00;115;113;2;277;20;5;1;6;3;0;0
18-06-2022;21:00:00;18-06-2022 21:00;56;55;1;272;21;5;1;6;3;0;0
18-06-2022;22:00:00;18-06-2022 22:00;61;61;0;275;22;5;1;6;3;0;0
18-06-2022;23:00:00;18-06-2022 23:00;45;45;0;245;23;5;1;6;3;0;0
19-06-2022;0:00:00;19-06-2022 0:00;19;18;1;315;0;6;1;6;3;0;0
19-06-2022;1:00:00;19-06-2022 1:00;13;13;0;248;1;6;1;6;3;0;0
19-06-2022;2:00:00;19-06-2022 2:00;3;3;0;364;2;6;1;6;3;0;0
19-06-2022;3:00:00;19-06-2022 3:00;2;2;0;202;3;6;1;6;3;0;0
19-06-2022;5:00:00;19-06-2022 5:00;7;7;0;250;5;6;1;6;3;0;0
19-06-2022;6:00:00;19-06-2022 6:00;1;1;0;257;6;6;1;6;3;0;0
19-06-2022;7:00:00;19-06-2022 7:00;6;6;0;346;7;6;1;6;3;0;0
19-06-2022;8:00:00;19-06-2022 8:00;24;24;0;506;8;6;1;6;3;0;1
19-06-2022;9:00:00;19-06-2022 9:00;47;46;1;360;9;6;1;6;3;0;1
19-06-2022;10:00:00;19-06-2022 10:00;58;58;0;311;10;6;1;6;3;0;1
19-06-2022;11:00:00;19-06-2022 11:00;82;82;0;337;11;6;1;6;3;0;1
19-06-2022;12:00:00;19-06-2022 12:00;68;67;1;322;12;6;1;6;3;0;1
19-06-2022;13:00:00;19-06-2022 13:00;70;69;1;341;13;6;1;6;3;0;1
19-06-2022;14:00:00;19-06-2022 14:00;43;43;0;314;14;6;1;6;3;0;1
19-06-2022;15:00:00;19-06-2022 15:00;52;52;0;311;15;6;1;6;3;0;1
19-06-2022;16:00:00;19-06-2022 16:00;69;69;0;351;16;6;1;6;3;0;1
19-06-2022;17:00:00;19-06-2022 17:00;59;59;0;255;17;6;1;6;3;0;1
19-06-2022;18:00:00;19-06-2022 18:00;50;48;2;254;18;6;1;6;3;0;1
19-06-2022;19:00:00;19-06-2022 19:00;74;73;1;284;19;6;1;6;3;0;0
19-06-2022;20:00:00;19-06-2022 20:00;49;49;0;273;20;6;1;6;3;0;0
19-06-2022;21:00:00;19-06-2022 21:00;64;63;1;273;21;6;1;6;3;0;0
19-06-2022;22:00:00;19-06-2022 22:00;44;41;3;274;22;6;1;6;3;0;0
19-06-2022;23:00:00;19-06-2022 23:00;35;32;3;278;23;6;1;6;3;0;0
20-06-2022;0:00:00;20-06-2022 0:00;13;12;1;282;0;0;0;6;3;0;0
20-06-2022;1:00:00;20-06-2022 1:00;7;6;1;397;1;0;0;6;3;0;0
20-06-2022;2:00:00;20-06-2022 2:00;1;1;0;202;2;0;0;6;3;0;0
20-06-2022;5:00:00;20-06-2022 5:00;1;1;0;548;5;0;0;6;3;0;0
20-06-2022;7:00:00;20-06-2022 7:00;6;6;0;222;7;0;0;6;3;0;0
20-06-2022;8:00:00;20-06-2022 8:00;51;50;1;343;8;0;0;6;3;0;1
20-06-2022;9:00:00;20-06-2022 9:00;92;89;3;384;9;0;0;6;3;0;1
20-06-2022;10:00:00;20-06-2022 10:00;164;159;5;325;10;0;0;6;3;0;1
20-06-2022;11:00:00;20-06-2022 11:00;146;143;3;448;11;0;0;6;3;0;1
20-06-2022;12:00:00;20-06-2022 12:00;242;234;8;346;12;0;0;6;3;0;1
20-06-2022;13:00:00;20-06-2022 13:00;199;197;2;406;13;0;0;6;3;0;1
20-06-2022;14:00:00;20-06-2022 14:00;176;171;5;380;14;0;0;6;3;0;1
20-06-2022;15:00:00;20-06-2022 15:00;183;182;1;356;15;0;0;6;3;0;1
20-06-2022;16:00:00;20-06-2022 16:00;189;186;3;457;16;0;0;6;3;0;1
20-06-2022;17:00:00;20-06-2022 17:00;136;135;1;314;17;0;0;6;3;0;1
20-06-2022;18:00:00;20-06-2022 18:00;127;125;2;355;18;0;0;6;3;0;1
20-06-2022;19:00:00;20-06-2022 19:00;97;95;2;338;19;0;0;6;3;0;0
20-06-2022;20:00:00;20-06-2022 20:00;64;63;1;325;20;0;0;6;3;0;0
20-06-2022;21:00:00;20-06-2022 21:00;68;67;1;313;21;0;0;6;3;0;0
20-06-2022;22:00:00;20-06-2022 22:00;29;28;1;302;22;0;0;6;3;0;0
20-06-2022;23:00:00;20-06-2022 23:00;42;42;0;274;23;0;0;6;3;0;0
21-06-2022;0:00:00;21-06-2022 0:00;8;8;0;235;0;1;0;6;3;1;0
21-06-2022;1:00:00;21-06-2022 1:00;8;8;0;228;1;1;0;6;3;1;0
21-06-2022;2:00:00;21-06-2022 2:00;4;3;1;469;2;1;0;6;3;1;0
21-06-2022;3:00:00;21-06-2022 3:00;1;1;0;80;3;1;0;6;3;1;0
21-06-2022;4:00:00;21-06-2022 4:00;1;1;0;298;4;1;0;6;3;1;0
21-06-2022;5:00:00;21-06-2022 5:00;12;11;1;272;5;1;0;6;3;1;0
21-06-2022;6:00:00;21-06-2022 6:00;15;15;0;253;6;1;0;6;3;1;0
21-06-2022;7:00:00;21-06-2022 7:00;15;15;0;254;7;1;0;6;3;1;0
21-06-2022;8:00:00;21-06-2022 8:00;34;33;1;318;8;1;0;6;3;1;1
21-06-2022;9:00:00;21-06-2022 9:00;69;67;2;375;9;1;0;6;3;1;1
21-06-2022;10:00:00;21-06-2022 10:00;132;129;3;322;10;1;0;6;3;1;1
21-06-2022;11:00:00;21-06-2022 11:00;95;94;1;326;11;1;0;6;3;1;1
21-06-2022;12:00:00;21-06-2022 12:00;114;113;1;322;12;1;0;6;3;1;1
21-06-2022;13:00:00;21-06-2022 13:00;106;105;1;352;13;1;0;6;3;1;1
21-06-2022;14:00:00;21-06-2022 14:00;93;93;0;378;14;1;0;6;3;1;1
21-06-2022;15:00:00;21-06-2022 15:00;101;101;0;376;15;1;0;6;3;1;1
21-06-2022;16:00:00;21-06-2022 16:00;75;73;2;355;16;1;0;6;3;1;1
21-06-2022;17:00:00;21-06-2022 17:00;112;104;8;289;17;1;0;6;3;1;1
21-06-2022;18:00:00;21-06-2022 18:00;240;179;61;267;18;1;0;6;3;1;1
21-06-2022;19:00:00;21-06-2022 19:00;197;184;13;256;19;1;0;6;3;1;0
21-06-2022;20:00:00;21-06-2022 20:00;214;180;34;244;20;1;0;6;3;1;0
21-06-2022;21:00:00;21-06-2022 21:00;161;117;44;282;21;1;0;6;3;1;0
21-06-2022;22:00:00;21-06-2022 22:00;91;89;2;265;22;1;0;6;3;1;0
21-06-2022;23:00:00;21-06-2022 23:00;38;38;0;271;23;1;0;6;3;1;0
22-06-2022;0:00:00;22-06-2022 0:00;11;9;2;460;0;2;0;6;3;0;0
22-06-2022;1:00:00;22-06-2022 1:00;2;2;0;307;1;2;0;6;3;0;0
22-06-2022;2:00:00;22-06-2022 2:00;2;2;0;660;2;2;0;6;3;0;0
22-06-2022;3:00:00;22-06-2022 3:00;2;2;0;380;3;2;0;6;3;0;0
22-06-2022;4:00:00;22-06-2022 4:00;1;1;0;165;4;2;0;6;3;0;0
22-06-2022;5:00:00;22-06-2022 5:00;3;3;0;354;5;2;0;6;3;0;0
22-06-2022;6:00:00;22-06-2022 6:00;5;5;0;250;6;2;0;6;3;0;0
22-06-2022;7:00:00;22-06-2022 7:00;29;28;1;258;7;2;0;6;3;0;0
22-06-2022;8:00:00;22-06-2022 8:00;77;77;0;364;8;2;0;6;3;0;1
22-06-2022;9:00:00;22-06-2022 9:00;166;163;3;410;9;2;0;6;3;0;1
22-06-2022;10:00:00;22-06-2022 10:00;269;264;5;415;10;2;0;6;3;0;1
22-06-2022;11:00:00;22-06-2022 11:00;238;234;4;353;11;2;0;6;3;0;1
22-06-2022;12:00:00;22-06-2022 12:00;304;300;4;360;12;2;0;6;3;0;1
22-06-2022;13:00:00;22-06-2022 13:00;228;224;4;336;13;2;0;6;3;0;1
22-06-2022;14:00:00;22-06-2022 14:00;225;221;4;389;14;2;0;6;3;0;1
22-06-2022;15:00:00;22-06-2022 15:00;248;247;1;324;15;2;0;6;3;0;1
22-06-2022;16:00:00;22-06-2022 16:00;260;256;4;381;16;2;0;6;3;0;1
22-06-2022;17:00:00;22-06-2022 17:00;251;249;2;338;17;2;0;6;3;0;1
22-06-2022;18:00:00;22-06-2022 18:00;297;289;8;316;18;2;0;6;3;0;1
22-06-2022;19:00:00;22-06-2022 19:00;189;185;4;307;19;2;0;6;3;0;0
22-06-2022;20:00:00;22-06-2022 20:00;132;131;1;299;20;2;0;6;3;0;0
22-06-2022;21:00:00;22-06-2022 21:00;107;106;1;303;21;2;0;6;3;0;0
22-06-2022;22:00:00;22-06-2022 22:00;109;109;0;252;22;2;0;6;3;0;0
22-06-2022;23:00:00;22-06-2022 23:00;40;40;0;271;23;2;0;6;3;0;0
23-06-2022;0:00:00;23-06-2022 0:00;25;16;9;389;0;3;0;6;3;0;0
23-06-2022;1:00:00;23-06-2022 1:00;6;6;0;228;1;3;0;6;3;0;0
23-06-2022;2:00:00;23-06-2022 2:00;3;3;0;455;2;3;0;6;3;0;0
23-06-2022;3:00:00;23-06-2022 3:00;3;3;0;230;3;3;0;6;3;0;0
23-06-2022;4:00:00;23-06-2022 4:00;1;1;0;297;4;3;0;6;3;0;0
23-06-2022;5:00:00;23-06-2022 5:00;2;2;0;271;5;3;0;6;3;0;0
23-06-2022;6:00:00;23-06-2022 6:00;7;7;0;137;6;3;0;6;3;0;0
23-06-2022;7:00:00;23-06-2022 7:00;19;19;0;264;7;3;0;6;3;0;0
23-06-2022;8:00:00;23-06-2022 8:00;169;137;32;305;8;3;0;6;3;0;1
23-06-2022;9:00:00;23-06-2022 9:00;384;319;65;282;9;3;0;6;3;0;1
23-06-2022;10:00:00;23-06-2022 10:00;274;268;6;362;10;3;0;6;3;0;1
23-06-2022;11:00:00;23-06-2022 11:00;291;289;2;363;11;3;0;6;3;0;1
23-06-2022;12:00:00;23-06-2022 12:00;292;281;11;398;12;3;0;6;3;0;1
23-06-2022;13:00:00;23-06-2022 13:00;359;316;43;377;13;3;0;6;3;0;1
23-06-2022;14:00:00;23-06-2022 14:00;258;252;6;397;14;3;0;6;3;0;1
23-06-2022;15:00:00;23-06-2022 15:00;261;255;6;400;15;3;0;6;3;0;1
23-06-2022;16:00:00;23-06-2022 16:00;241;239;2;382;16;3;0;6;3;0;1
23-06-2022;17:00:00;23-06-2022 17:00;260;258;2;378;17;3;0;6;3;0;1
23-06-2022;18:00:00;23-06-2022 18:00;300;298;2;311;18;3;0;6;3;0;1
23-06-2022;19:00:00;23-06-2022 19:00;297;218;79;370;19;3;0;6;3;0;0
23-06-2022;20:00:00;23-06-2022 20:00;355;188;167;272;20;3;0;6;3;0;0
23-06-2022;21:00:00;23-06-2022 21:00;183;145;38;272;21;3;0;6;3;0;0
23-06-2022;22:00:00;23-06-2022 22:00;89;88;1;261;22;3;0;6;3;0;0
23-06-2022;23:00:00;23-06-2022 23:00;37;37;0;350;23;3;0;6;3;0;0
24-06-2022;0:00:00;24-06-2022 0:00;16;15;1;348;0;4;0;6;3;0;0
24-06-2022;1:00:00;24-06-2022 1:00;8;7;1;443;1;4;0;6;3;0;0
24-06-2022;2:00:00;24-06-2022 2:00;6;6;0;326;2;4;0;6;3;0;0
24-06-2022;3:00:00;24-06-2022 3:00;2;2;0;285;3;4;0;6;3;0;0
24-06-2022;4:00:00;24-06-2022 4:00;4;4;0;277;4;4;0;6;3;0;0
24-06-2022;5:00:00;24-06-2022 5:00;6;6;0;255;5;4;0;6;3;0;0
24-06-2022;6:00:00;24-06-2022 6:00;12;10;2;420;6;4;0;6;3;0;0
24-06-2022;7:00:00;24-06-2022 7:00;33;31;2;261;7;4;0;6;3;0;0
24-06-2022;8:00:00;24-06-2022 8:00;104;100;4;341;8;4;0;6;3;0;1
24-06-2022;9:00:00;24-06-2022 9:00;177;174;3;417;9;4;0;6;3;0;1
24-06-2022;10:00:00;24-06-2022 10:00;262;259;3;359;10;4;0;6;3;0;1
24-06-2022;11:00:00;24-06-2022 11:00;291;282;9;415;11;4;0;6;3;0;1
24-06-2022;12:00:00;24-06-2022 12:00;242;239;3;417;12;4;0;6;3;0;1
24-06-2022;13:00:00;24-06-2022 13:00;201;195;6;375;13;4;0;6;3;0;1
24-06-2022;14:00:00;24-06-2022 14:00;214;211;3;421;14;4;0;6;3;0;1
24-06-2022;15:00:00;24-06-2022 15:00;243;241;2;366;15;4;0;6;3;0;1
24-06-2022;16:00:00;24-06-2022 16:00;201;200;1;370;16;4;0;6;3;0;1
24-06-2022;17:00:00;24-06-2022 17:00;219;215;4;361;17;4;0;6;3;0;1
24-06-2022;18:00:00;24-06-2022 18:00;209;204;5;357;18;4;0;6;3;0;1
24-06-2022;19:00:00;24-06-2022 19:00;150;145;5;318;19;4;0;6;3;0;0
24-06-2022;20:00:00;24-06-2022 20:00;94;92;2;300;20;4;0;6;3;0;0
24-06-2022;21:00:00;24-06-2022 21:00;82;81;1;341;21;4;0;6;3;0;0
24-06-2022;22:00:00;24-06-2022 22:00;61;61;0;324;22;4;0;6;3;0;0
24-06-2022;23:00:00;24-06-2022 23:00;26;26;0;267;23;4;0;6;3;0;0
25-06-2022;0:00:00;25-06-2022 0:00;10;10;0;492;0;5;1;6;3;0;0
25-06-2022;1:00:00;25-06-2022 1:00;8;8;0;353;1;5;1;6;3;0;0
25-06-2022;2:00:00;25-06-2022 2:00;1;1;0;177;2;5;1;6;3;0;0
25-06-2022;3:00:00;25-06-2022 3:00;2;2;0;233;3;5;1;6;3;0;0
25-06-2022;4:00:00;25-06-2022 4:00;1;1;0;407;4;5;1;6;3;0;0
25-06-2022;5:00:00;25-06-2022 5:00;1;1;0;575;5;5;1;6;3;0;0
25-06-2022;6:00:00;25-06-2022 6:00;1;1;0;655;6;5;1;6;3;0;0
25-06-2022;7:00:00;25-06-2022 7:00;7;6;1;270;7;5;1;6;3;0;0
25-06-2022;8:00:00;25-06-2022 8:00;46;46;0;298;8;5;1;6;3;0;1
25-06-2022;9:00:00;25-06-2022 9:00;71;70;1;302;9;5;1;6;3;0;1
25-06-2022;10:00:00;25-06-2022 10:00;145;144;1;322;10;5;1;6;3;0;1
25-06-2022;11:00:00;25-06-2022 11:00;179;175;4;295;11;5;1;6;3;0;1
25-06-2022;12:00:00;25-06-2022 12:00;122;121;1;358;12;5;1;6;3;0;1
25-06-2022;13:00:00;25-06-2022 13:00;127;123;4;367;13;5;1;6;3;0;1
25-06-2022;14:00:00;25-06-2022 14:00;136;136;0;325;14;5;1;6;3;0;1
25-06-2022;15:00:00;25-06-2022 15:00;154;154;0;286;15;5;1;6;3;0;1
25-06-2022;16:00:00;25-06-2022 16:00;129;126;3;314;16;5;1;6;3;0;1
25-06-2022;17:00:00;25-06-2022 17:00;147;144;3;309;17;5;1;6;3;0;1
25-06-2022;18:00:00;25-06-2022 18:00;126;126;0;329;18;5;1;6;3;0;1
25-06-2022;19:00:00;25-06-2022 19:00;79;77;2;288;19;5;1;6;3;0;0
25-06-2022;20:00:00;25-06-2022 20:00;82;81;1;282;20;5;1;6;3;0;0
25-06-2022;21:00:00;25-06-2022 21:00;91;89;2;277;21;5;1;6;3;0;0
25-06-2022;22:00:00;25-06-2022 22:00;66;65;1;289;22;5;1;6;3;0;0
25-06-2022;23:00:00;25-06-2022 23:00;28;27;1;297;23;5;1;6;3;0;0
26-06-2022;0:00:00;26-06-2022 0:00;26;21;5;293;0;6;1;6;3;0;0
26-06-2022;1:00:00;26-06-2022 1:00;10;10;0;278;1;6;1;6;3;0;0
26-06-2022;2:00:00;26-06-2022 2:00;2;2;0;524;2;6;1;6;3;0;0
26-06-2022;3:00:00;26-06-2022 3:00;3;3;0;492;3;6;1;6;3;0;0
26-06-2022;6:00:00;26-06-2022 6:00;1;1;0;389;6;6;1;6;3;0;0
26-06-2022;7:00:00;26-06-2022 7:00;3;3;0;243;7;6;1;6;3;0;0
26-06-2022;8:00:00;26-06-2022 8:00;20;20;0;420;8;6;1;6;3;0;1
26-06-2022;9:00:00;26-06-2022 9:00;25;24;1;343;9;6;1;6;3;0;1
26-06-2022;10:00:00;26-06-2022 10:00;86;85;1;325;10;6;1;6;3;0;1
26-06-2022;11:00:00;26-06-2022 11:00;136;131;5;295;11;6;1;6;3;0;1
26-06-2022;12:00:00;26-06-2022 12:00;101;100;1;286;12;6;1;6;3;0;1
26-06-2022;13:00:00;26-06-2022 13:00;72;71;1;328;13;6;1;6;3;0;1
26-06-2022;14:00:00;26-06-2022 14:00;76;74;2;327;14;6;1;6;3;0;1
26-06-2022;15:00:00;26-06-2022 15:00;89;89;0;289;15;6;1;6;3;0;1
26-06-2022;16:00:00;26-06-2022 16:00;73;69;4;322;16;6;1;6;3;0;1
26-06-2022;17:00:00;26-06-2022 17:00;120;117;3;269;17;6;1;6;3;0;1
26-06-2022;18:00:00;26-06-2022 18:00;148;125;23;285;18;6;1;6;3;0;1
26-06-2022;19:00:00;26-06-2022 19:00;103;101;2;283;19;6;1;6;3;0;0
26-06-2022;20:00:00;26-06-2022 20:00;113;106;7;281;20;6;1;6;3;0;0
26-06-2022;21:00:00;26-06-2022 21:00;64;63;1;278;21;6;1;6;3;0;0
26-06-2022;22:00:00;26-06-2022 22:00;45;44;1;259;22;6;1;6;3;0;0
26-06-2022;23:00:00;26-06-2022 23:00;20;20;0;287;23;6;1;6;3;0;0
27-06-2022;0:00:00;27-06-2022 0:00;10;10;0;416;0;0;0;6;3;1;0
27-06-2022;1:00:00;27-06-2022 1:00;7;6;1;272;1;0;0;6;3;1;0
27-06-2022;2:00:00;27-06-2022 2:00;2;2;0;819;2;0;0;6;3;1;0
27-06-2022;3:00:00;27-06-2022 3:00;2;2;0;376;3;0;0;6;3;1;0
27-06-2022;4:00:00;27-06-2022 4:00;1;1;0;254;4;0;0;6;3;1;0
27-06-2022;7:00:00;27-06-2022 7:00;4;4;0;268;7;0;0;6;3;1;0
27-06-2022;8:00:00;27-06-2022 8:00;25;24;1;250;8;0;0;6;3;1;1
27-06-2022;9:00:00;27-06-2022 9:00;42;42;0;397;9;0;0;6;3;1;1
27-06-2022;10:00:00;27-06-2022 10:00;67;67;0;331;10;0;0;6;3;1;1
27-06-2022;11:00:00;27-06-2022 11:00;93;93;0;360;11;0;0;6;3;1;1
27-06-2022;12:00:00;27-06-2022 12:00;90;87;3;357;12;0;0;6;3;1;1
27-06-2022;13:00:00;27-06-2022 13:00;91;91;0;343;13;0;0;6;3;1;1
27-06-2022;14:00:00;27-06-2022 14:00;107;105;2;285;14;0;0;6;3;1;1
27-06-2022;15:00:00;27-06-2022 15:00;110;106;4;277;15;0;0;6;3;1;1
27-06-2022;16:00:00;27-06-2022 16:00;149;146;3;296;16;0;0;6;3;1;1
27-06-2022;17:00:00;27-06-2022 17:00;88;87;1;280;17;0;0;6;3;1;1
27-06-2022;18:00:00;27-06-2022 18:00;128;127;1;300;18;0;0;6;3;1;1
27-06-2022;19:00:00;27-06-2022 19:00;147;145;2;240;19;0;0;6;3;1;0
27-06-2022;20:00:00;27-06-2022 20:00;181;171;10;233;20;0;0;6;3;1;0
27-06-2022;21:00:00;27-06-2022 21:00;158;152;6;274;21;0;0;6;3;1;0
27-06-2022;22:00:00;27-06-2022 22:00;82;80;2;252;22;0;0;6;3;1;0
27-06-2022;23:00:00;27-06-2022 23:00;41;37;4;245;23;0;0;6;3;1;0
28-06-2022;0:00:00;28-06-2022 0:00;52;44;8;335;0;1;0;6;3;0;0
28-06-2022;1:00:00;28-06-2022 1:00;20;20;0;306;1;1;0;6;3;0;0
28-06-2022;2:00:00;28-06-2022 2:00;7;7;0;336;2;1;0;6;3;0;0
28-06-2022;3:00:00;28-06-2022 3:00;5;5;0;352;3;1;0;6;3;0;0
28-06-2022;4:00:00;28-06-2022 4:00;15;15;0;303;4;1;0;6;3;0;0
28-06-2022;5:00:00;28-06-2022 5:00;4;4;0;349;5;1;0;6;3;0;0
28-06-2022;6:00:00;28-06-2022 6:00;43;43;0;265;6;1;0;6;3;0;0
28-06-2022;7:00:00;28-06-2022 7:00;122;120;2;256;7;1;0;6;3;0;0
28-06-2022;8:00:00;28-06-2022 8:00;268;268;0;304;8;1;0;6;3;0;1
28-06-2022;9:00:00;28-06-2022 9:00;434;428;6;303;9;1;0;6;3;0;1
28-06-2022;10:00:00;28-06-2022 10:00;512;496;16;322;10;1;0;6;3;0;1
28-06-2022;11:00:00;28-06-2022 11:00;583;569;14;296;11;1;0;6;3;0;1
28-06-2022;12:00:00;28-06-2022 12:00;559;531;28;309;12;1;0;6;3;0;1
28-06-2022;13:00:00;28-06-2022 13:00;508;484;24;288;13;1;0;6;3;0;1
28-06-2022;14:00:00;28-06-2022 14:00;639;577;62;270;14;1;0;6;3;0;1
28-06-2022;15:00:00;28-06-2022 15:00;697;630;67;298;15;1;0;6;3;0;1
28-06-2022;16:00:00;28-06-2022 16:00;612;601;11;289;16;1;0;6;3;0;1
28-06-2022;17:00:00;28-06-2022 17:00;705;649;56;292;17;1;0;6;3;0;1
28-06-2022;18:00:00;28-06-2022 18:00;616;543;22;296;18;1;0;6;3;0;1
28-06-2022;19:00:00;28-06-2022 19:00;453;384;5;303;19;1;0;6;3;0;0
28-06-2022;20:00:00;28-06-2022 20:00;388;304;8;276;20;1;0;6;3;0;0
28-06-2022;21:00:00;28-06-2022 21:00;292;242;3;286;21;1;0;6;3;0;0
28-06-2022;22:00:00;28-06-2022 22:00;195;173;3;280;22;1;0;6;3;0;0
28-06-2022;23:00:00;28-06-2022 23:00;71;71;0;304;23;1;0;6;3;0;0
29-06-2022;0:00:00;29-06-2022 0:00;27;27;0;319;0;2;0;6;3;0;0
29-06-2022;1:00:00;29-06-2022 1:00;11;11;0;242;1;2;0;6;3;0;0
29-06-2022;2:00:00;29-06-2022 2:00;8;8;0;211;2;2;0;6;3;0;0
29-06-2022;3:00:00;29-06-2022 3:00;8;8;0;346;3;2;0;6;3;0;0
29-06-2022;4:00:00;29-06-2022 4:00;9;9;0;250;4;2;0;6;3;0;0
29-06-2022;5:00:00;29-06-2022 5:00;10;10;0;356;5;2;0;6;3;0;0
29-06-2022;6:00:00;29-06-2022 6:00;27;27;0;286;6;2;0;6;3;0;0
29-06-2022;7:00:00;29-06-2022 7:00;101;100;1;302;7;2;0;6;3;0;0
